rxn_code,mech_id,namerxn,step,smarts_reactant,smarts_product,full_smarts
9.1.5,6398,Hydroxy to bromo,1,[Br:1]-[P:2](-[Br:3])-[O;+1;H1:4]-[C;!$([C]=[O]):5].[Br;-1:6],[Br:1]-[P:2](-[Br:3])-[O;H1;+0:4].[Br;+0:6]-[C;!$([C]=[O]):5],[Br:1]-[P:2](-[Br:3])-[O;+1;H1:4]-[C;!$([C]=[O]):5].[Br;-1:6]>>[Br:1]-[P:2](-[Br:3])-[O;H1;+0:4].[Br;+0:6]-[C;!$([C]=[O]):5]
9.1.6,4289,Hydroxy to chloro,,[O;H1;+0:1]-[C:2],[O;-1;H0:1]-[C:2],[O;H1;+0:1]-[C:2]>>[O;-1;H0:1]-[C:2]
9.1.6,4290,Hydroxy to chloro,,[O;H1;+0:1]-[c:2],[O;-1;H0:1]-[c:2],[O;H1;+0:1]-[c:2]>>[O;-1;H0:1]-[c:2]
9.1.6,4301,Hydroxy to chloro,,[O;H1;+0:1]-[C:2],[O;-1;H0:1]-[C:2],[O;H1;+0:1]-[C:2]>>[O;-1;H0:1]-[C:2]
9.1.6,4302,Hydroxy to chloro,,[O;H1;+0:1]-[c:2],[O;-1;H0:1]-[c:2],[O;H1;+0:1]-[c:2]>>[O;-1;H0:1]-[c:2]
9.1.6,4308,Hydroxy to chloro,,"[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]","[Cl,Br;+0:1]-[S;-1:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]","[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]>>[Cl,Br;+0:1]-[S;-1:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]"
9.1.6,4291,Hydroxy to chloro,1,"[Cl;+0:1]-[S,P;+0:2]=[O;+0:3].[O;-1;H0:4]","[Cl;+0:1]-[S,P;+0:2](-[O;-1:3])-[O;H0;+0:4]","[Cl;+0:1]-[S,P;+0:2]=[O;+0:3].[O;-1;H0:4]>>[Cl;+0:1]-[S,P;+0:2](-[O;-1:3])-[O;H0;+0:4]"
9.1.6,4292,Hydroxy to chloro,1,"[Cl;+0:1]-[S,P;+0:2]=[O;+0:3].[O;H1;+0:4]","[Cl;+0:1]-[S,P;+0:2](-[O;+1;H1:4])-[O;-1:3]","[Cl;+0:1]-[S,P;+0:2]=[O;+0:3].[O;H1;+0:4]>>[Cl;+0:1]-[S,P;+0:2](-[O;+1;H1:4])-[O;-1:3]"
9.1.6,4303,Hydroxy to chloro,1,[#6:1]-[O;-1;H0:2].[P;+0:3]-[Cl;+0:4],[#6:1]-[O;H0;+0:2]-[P;+0:3].[Cl;-1:4],[#6:1]-[O;-1;H0:2].[P;+0:3]-[Cl;+0:4]>>[#6:1]-[O;H0;+0:2]-[P;+0:3].[Cl;-1:4]
9.1.6,4304,Hydroxy to chloro,1,[#6:1]-[O;H1;+0:2].[P;+0:3]-[Cl;+0:4],[#6:1]-[O;+1;H1:2]-[P;+0:3].[Cl;-1:4],[#6:1]-[O;H1;+0:2].[P;+0:3]-[Cl;+0:4]>>[#6:1]-[O;+1;H1:2]-[P;+0:3].[Cl;-1:4]
9.1.6,4309,Hydroxy to chloro,1,"[Cl,Br;+0:1]-[S;-1:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[Cl,Br;-1:1].[S;+0:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[Cl,Br;+0:1]-[S;-1:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[Cl,Br;-1:1].[S;+0:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]"
9.1.6,4293,Hydroxy to chloro,2,"[Cl;+0:1]-[S,P;+0:2](-[O;-1:3])-[O;H0;+0:4]","[Cl;-1:1].[S,P;+0:2](-[O;H0;+0:4])=[O;+0:3]","[Cl;+0:1]-[S,P;+0:2](-[O;-1:3])-[O;H0;+0:4]>>[Cl;-1:1].[S,P;+0:2](-[O;H0;+0:4])=[O;+0:3]"
9.1.6,4294,Hydroxy to chloro,2,"[Cl;+0:1]-[S,P;+0:2](-[O;+1;H1:3])-[O;-1:4]","[Cl;-1:1].[S,P;+0:2](-[O;+1;H1:3])=[O;+0:4]","[Cl;+0:1]-[S,P;+0:2](-[O;+1;H1:3])-[O;-1:4]>>[Cl;-1:1].[S,P;+0:2](-[O;+1;H1:3])=[O;+0:4]"
9.1.6,4305,Hydroxy to chloro,2,[#6:1]-[O;H0;+0:2]-[P;+0:3]-[Cl;+0:4].[Cl;-1:5],[#6:1]-[Cl;+0:5].[P;+0:3]=[O;H0;+0:2].[Cl;-1:4],[#6:1]-[O;H0;+0:2]-[P;+0:3]-[Cl;+0:4].[Cl;-1:5]>>[#6:1]-[Cl;+0:5].[P;+0:3]=[O;H0;+0:2].[Cl;-1:4]
9.1.6,4306,Hydroxy to chloro,2,[#6:1]-[O;+1;H1:2]-[P;+0:3]-[Cl;+0:4].[Cl;-1:5],[#6:1]-[Cl;+0:5].[P;+1:3]-[O;H1;+0:2].[Cl;-1:4],[#6:1]-[O;+1;H1:2]-[P;+0:3]-[Cl;+0:4].[Cl;-1:5]>>[#6:1]-[Cl;+0:5].[P;+1:3]-[O;H1;+0:2].[Cl;-1:4]
9.1.6,4310,Hydroxy to chloro,2,"[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]","[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]","[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]>>[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]"
9.1.6,4295,Hydroxy to chloro,3,"[S,P;+0:1](-[O;+1;H1:2])=[O;+0:3]","[S,P;+0:1](-[O;H0;+0:2])=[O;+0:3]","[S,P;+0:1](-[O;+1;H1:2])=[O;+0:3]>>[S,P;+0:1](-[O;H0;+0:2])=[O;+0:3]"
9.1.6,4307,Hydroxy to chloro,3,[P;+1:1]-[O;H1;+0:2].[Cl;-1;H0:3],[P;+0:1]=[O;H0;+0:2].[Cl;H1;+0:3],[P;+1:1]-[O;H1;+0:2].[Cl;-1;H0:3]>>[P;+0:1]=[O;H0;+0:2].[Cl;H1;+0:3]
9.1.6,4311,Hydroxy to chloro,3,[#6;X4:2][#8;+0;H1:1],[#8;-1;H0:1][#6;X4:2],[#6;X4:2][#8;+0;H1:1]>>[#8;-1;H0:1][#6;X4:2]
9.1.6,4296,Hydroxy to chloro,4,"[Cl;-1:1].[Cl;+0:2]-[S,P;+0:3](-[O;H0;+0:4]-[C:5])=[O;+0:6]","[Cl;-1:2].[Cl;+0:1]-[C:5].[S,P;+0:3](=[O;H0;+0:4])=[O;+0:6]","[Cl;-1:1].[Cl;+0:2]-[S,P;+0:3](-[O;H0;+0:4]-[C:5])=[O;+0:6]>>[Cl;-1:2].[Cl;+0:1]-[C:5].[S,P;+0:3](=[O;H0;+0:4])=[O;+0:6]"
9.1.6,4297,Hydroxy to chloro,4,"[Cl;-1:1].[S,P;!$([S,P]~[Cl]);+0:2](-[O;H0;+0:3]-[C:4])(=[O;+0:5])=[O;+0:6]","[Cl;+0:1]-[C:4].[S,P;+0:2](=[O;H0;+0:3])(=[O;+0:5])=[O;+0:6]","[Cl;-1:1].[S,P;!$([S,P]~[Cl]);+0:2](-[O;H0;+0:3]-[C:4])(=[O;+0:5])=[O;+0:6]>>[Cl;+0:1]-[C:4].[S,P;+0:2](=[O;H0;+0:3])(=[O;+0:5])=[O;+0:6]"
9.1.6,4298,Hydroxy to chloro,4,"[Cl;-1:1].[S,P;+0:2]-[O:3]-[c:4]:[a;+0:5]","[Cl;+0:1]-[c:4](-[O:3]-[S,P;+0:2]):[a;-1:5]","[Cl;-1:1].[S,P;+0:2]-[O:3]-[c:4]:[a;+0:5]>>[Cl;+0:1]-[c:4](-[O:3]-[S,P;+0:2]):[a;-1:5]"
9.1.6,4312,Hydroxy to chloro,4,"[#6:1]-[#8;-1;H0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[#6:1]-[#8;H0;+0:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]","[#6:1]-[#8;-1;H0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[#6:1]-[#8;H0;+0:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]"
9.1.6,4313,Hydroxy to chloro,4,"[#6:1]-[#8;H1;+0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[#6:1]-[#8;+1;H1:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]","[#6:1]-[#8;H1;+0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[#6:1]-[#8;+1;H1:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]"
9.1.6,4299,Hydroxy to chloro,5,"[Cl;+0:1]-[S,P;+0:2](-[O;H0;+0:3]-[c:4](-[Cl;+0:5]):[a;-1:6])=[O;+0:7]","[Cl;-1:1].[Cl;+0:5]-[c:4]:[a;+0:6].[S,P;+0:2](=[O;H0;+0:3])=[O;+0:7]","[Cl;+0:1]-[S,P;+0:2](-[O;H0;+0:3]-[c:4](-[Cl;+0:5]):[a;-1:6])=[O;+0:7]>>[Cl;-1:1].[Cl;+0:5]-[c:4]:[a;+0:6].[S,P;+0:2](=[O;H0;+0:3])=[O;+0:7]"
9.1.6,4300,Hydroxy to chloro,5,"[Cl;+0:1]-[c:2](-[O;H0;+0:3]-[S,P;!$([S,P]~[Cl]);+0:4](=[O;+0:5])=[O;+0:6]):[a;-1:7]","[Cl;+0:1]-[c:2]:[a;+0:7].[S,P;+0:4](=[O;H0;+0:3])(=[O;+0:5])=[O;+0:6]","[Cl;+0:1]-[c:2](-[O;H0;+0:3]-[S,P;!$([S,P]~[Cl]);+0:4](=[O;+0:5])=[O;+0:6]):[a;-1:7]>>[Cl;+0:1]-[c:2]:[a;+0:7].[S,P;+0:4](=[O;H0;+0:3])(=[O;+0:5])=[O;+0:6]"
9.1.6,4314,Hydroxy to chloro,5,[#6:1]-[#8;+1;H1:2]-[C:3]=[N;+1:4]([C:5])[C:6],[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6],[#6:1]-[#8;+1;H1:2]-[C:3]=[N;+1:4]([C:5])[C:6]>>[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6]
9.1.6,4315,Hydroxy to chloro,6,"[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6].[Cl,Br;-1:7]","[#6:1]-[Cl,Br;+0:7].[N;+0:4](-[C:3]=[#8;H0;+0:2])([C:5])[C:6]","[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6].[Cl,Br;-1:7]>>[#6:1]-[Cl,Br;+0:7].[N;+0:4](-[C:3]=[#8;H0;+0:2])([C:5])[C:6]"
9.1.9,5591,Darzens bromination,,"[#6:1]-[#8;-1;H0:2].[Cl,Br:3]-[S:4]","[#6:1]-[#8;H0;+0:2]-[S;-1:4]-[Cl,Br;+0:3]","[#6:1]-[#8;-1;H0:2].[Cl,Br:3]-[S:4]>>[#6:1]-[#8;H0;+0:2]-[S;-1:4]-[Cl,Br;+0:3]"
9.1.9,5593,Darzens bromination,,"[#6:1]-[#8;H1;+0:2].[Cl,Br:3]-[S:4]","[#6:1]-[#8;+1;H1:2]-[S;-1:4]-[Cl,Br;+0:3]","[#6:1]-[#8;H1;+0:2].[Cl,Br:3]-[S:4]>>[#6:1]-[#8;+1;H1:2]-[S;-1:4]-[Cl,Br;+0:3]"
9.1.9,5605,Darzens bromination,,"[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]","[Cl,Br;+0:1]-[S;-1:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]","[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]>>[Cl,Br;+0:1]-[S;-1:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]"
9.1.9,5595,Darzens bromination,1,"[#6:1]-[#8;H0;+0:2]-[S;-1:3]-[Cl,Br;+0:4]","[#6:1]-[#8;H0;+0:2]-[S;+0:3].[Cl,Br;-1:4]","[#6:1]-[#8;H0;+0:2]-[S;-1:3]-[Cl,Br;+0:4]>>[#6:1]-[#8;H0;+0:2]-[S;+0:3].[Cl,Br;-1:4]"
9.1.9,5597,Darzens bromination,1,"[#6:1]-[#8;+1;H1:2]-[S;-1:3]-[Cl,Br;+0:4]","[#6:1]-[#8;+1;H1:2]-[S;+0:3].[Cl,Br;-1:4]","[#6:1]-[#8;+1;H1:2]-[S;-1:3]-[Cl,Br;+0:4]>>[#6:1]-[#8;+1;H1:2]-[S;+0:3].[Cl,Br;-1:4]"
9.1.9,5607,Darzens bromination,1,"[Cl,Br;+0:1]-[S;-1:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[Cl,Br;-1:1].[S;+0:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[Cl,Br;+0:1]-[S;-1:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[Cl,Br;-1:1].[S;+0:2]-[O:3]-[C:4]=[N;+1:5]([C:6])[C:7]"
9.1.9,5599,Darzens bromination,2,[#6:1]-[#8;+1;H1:2]-[S:3],[#6:1]-[#8;H0;+0:2]-[S:3],[#6:1]-[#8;+1;H1:2]-[S:3]>>[#6:1]-[#8;H0;+0:2]-[S:3]
9.1.9,5609,Darzens bromination,2,"[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]","[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]","[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]>>[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]"
9.1.9,5601,Darzens bromination,3,"[Cl,Br;-1:1].[Cl;+0:2]-[S,P;+0:3](-[O;H0;+0:4]-[*:5])=[O;+0:6]","[Cl,Br;+0:1]-[*:5].[Cl;-1:2].[S,P;+0:3](=[O;H0;+0:4])=[O;+0:6]","[Cl,Br;-1:1].[Cl;+0:2]-[S,P;+0:3](-[O;H0;+0:4]-[*:5])=[O;+0:6]>>[Cl,Br;+0:1]-[*:5].[Cl;-1:2].[S,P;+0:3](=[O;H0;+0:4])=[O;+0:6]"
9.1.9,5603,Darzens bromination,3,"[Cl,Br;-1:1].[S,P;+0:2](-[O;H0;+0:3]-[*:4])(=[O;+0:5])=[O;+0:6]","[Cl,Br;+0:1]-[*:4].[S,P;+0:2](-[O;-1;H0:3])(=[O;+0:5])=[O;+0:6]","[Cl,Br;-1:1].[S,P;+0:2](-[O;H0;+0:3]-[*:4])(=[O;+0:5])=[O;+0:6]>>[Cl,Br;+0:1]-[*:4].[S,P;+0:2](-[O;-1;H0:3])(=[O;+0:5])=[O;+0:6]"
9.1.9,5611,Darzens bromination,3,[#6;X4:2][#8;H1:1],[#8;-1;H0:1][#6;X4:2],[#6;X4:2][#8;H1:1]>>[#8;-1;H0:1][#6;X4:2]
9.1.9,5613,Darzens bromination,4,"[#6:1]-[#8;-1;H0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[#6:1]-[#8;H0;+0:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]","[#6:1]-[#8;-1;H0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[#6:1]-[#8;H0;+0:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]"
9.1.9,5615,Darzens bromination,4,"[#6:1]-[#8;H1;+0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]","[#6:1]-[#8;+1;H1:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]","[#6:1]-[#8;H1;+0:2].[Cl,Br;+0:3]-[C:4]=[N;+1:5]([C:6])[C:7]>>[#6:1]-[#8;+1;H1:2]-[C:4]=[N;+1:5]([C:6])[C:7].[Cl,Br;-1:3]"
9.1.9,5617,Darzens bromination,5,[#6:1]-[#8;+1;H1:2]-[C:3]=[N;+1:4]([C:5])[C:6],[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6],[#6:1]-[#8;+1;H1:2]-[C:3]=[N;+1:4]([C:5])[C:6]>>[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6]
9.1.9,5619,Darzens bromination,6,"[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6].[Cl,Br;-1:7]","[#6:1]-[Cl,Br;+0:7].[N;+0:4](-[C:3]=[#8;H0;+0:2])([C:5])[C:6]","[#6:1]-[#8;H0;+0:2]-[C:3]=[N;+1:4]([C:5])[C:6].[Cl,Br;-1:7]>>[#6:1]-[Cl,Br;+0:7].[N;+0:4](-[C:3]=[#8;H0;+0:2])([C:5])[C:6]"
9.3.1,5880,Carboxylic acid to acid chloride,,"[Cl:1]-[S,P:2]=[O;H0;+0:3].[O;D1:4]=[C:5]-[O;H1;+0:6]","[Cl:1]-[S,P:2](-[O:4]-[C:5]=[O;+1;H1:6])-[O;-1;H0:3]","[Cl:1]-[S,P:2]=[O;H0;+0:3].[O;D1:4]=[C:5]-[O;H1;+0:6]>>[Cl:1]-[S,P:2](-[O:4]-[C:5]=[O;+1;H1:6])-[O;-1;H0:3]"
9.3.1,5885,Carboxylic acid to acid chloride,,"[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]","[Cl,Br;-1:1].[S:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]","[Cl,Br:1]-[S:2].[N:3]([C:4]=[O:5])([C:6])[C:7]>>[Cl,Br;-1:1].[S:2]-[O:5]-[C:4]=[N;+1:3]([C:6])[C:7]"
9.3.1,5893,Carboxylic acid to acid chloride,,[P:1]-[Cl:2].[O;H1;+0:3]-[C:4]=[O;H0:5],[P:1]-[O:5]-[C:4]=[O;+1;H1:3].[Cl;-1:2],[P:1]-[Cl:2].[O;H1;+0:3]-[C:4]=[O;H0:5]>>[P:1]-[O:5]-[C:4]=[O;+1;H1:3].[Cl;-1:2]
9.3.1,5897,Carboxylic acid to acid chloride,,[Cl:1][C:2](=[O:3])[C:4]([Cl:5])=[O;H0;+0:6].[N;H0;+0:7][C:8]=[O:9],[Cl:1][C:2](=[O:3])[C:4]([Cl:5])(-[O:9]-[C:8]=[N;+1;H0:7])-[O;-1;H0:6],[Cl:1][C:2](=[O:3])[C:4]([Cl:5])=[O;H0;+0:6].[N;H0;+0:7][C:8]=[O:9]>>[Cl:1][C:2](=[O:3])[C:4]([Cl:5])(-[O:9]-[C:8]=[N;+1;H0:7])-[O;-1;H0:6]
9.3.1,5906,Carboxylic acid to acid chloride,,[O:1]=[C:2][O;H1;+0:3],[O:1]=[C:2][O;-1;H0:3],[O:1]=[C:2][O;H1;+0:3]>>[O:1]=[C:2][O;-1;H0:3]
9.3.1,5881,Carboxylic acid to acid chloride,1,"[Cl;+0:1]-[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])-[O;-1;H0:6]","[Cl;-1:1].[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])=[O;H0;+0:6]","[Cl;+0:1]-[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])-[O;-1;H0:6]>>[Cl;-1:1].[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])=[O;H0;+0:6]"
9.3.1,5886,Carboxylic acid to acid chloride,1,"[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]","[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]","[Cl,Br:1]-[S:2](=[O:3])-[O:4]-[C:5]=[N;+1:6]([C:7])[C:8].[Cl,Br;-1:9]>>[Cl,Br;-1:1].[Cl,Br;+0:9]-[C:5]=[N;+1:6]([C:7])[C:8].[S:2](=[O:4])=[O:3]"
9.3.1,5894,Carboxylic acid to acid chloride,1,[P:1]-[O:2]-[C:3]=[O;+1;H1:4].[Cl;-1:5],[P:1]-[O:2]-[C:3]([Cl;+0:5])-[O;H1;+0:4],[P:1]-[O:2]-[C:3]=[O;+1;H1:4].[Cl;-1:5]>>[P:1]-[O:2]-[C:3]([Cl;+0:5])-[O;H1;+0:4]
9.3.1,5898,Carboxylic acid to acid chloride,1,[Cl;+0:1][C:2]-[O;-1;H0:3],[Cl;-1:1].[O;H0;+0:3]=[C:2],[Cl;+0:1][C:2]-[O;-1;H0:3]>>[Cl;-1:1].[O;H0;+0:3]=[C:2]
9.3.1,5907,Carboxylic acid to acid chloride,1,[Cl;+0:1]-[C;+0:2]=[O;+0:3].[O:4]=[C:5][O;-1;H0:6],[Cl;+0:1]-[C;+0:2](-[O;-1:3])[O;H0;+0:6][C:5]=[O:4],[Cl;+0:1]-[C;+0:2]=[O;+0:3].[O:4]=[C:5][O;-1;H0:6]>>[Cl;+0:1]-[C;+0:2](-[O;-1:3])[O;H0;+0:6][C:5]=[O:4]
9.3.1,5882,Carboxylic acid to acid chloride,2,"[Cl;-1:1].[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])=[O;H0;+0:6]","[Cl;+0:1]-[C:4](-[O:3]-[S,P:2]=[O;H0;+0:6])-[O;H1;+0:5]","[Cl;-1:1].[S,P:2](-[O:3]-[C:4]=[O;+1;H1:5])=[O;H0;+0:6]>>[Cl;+0:1]-[C:4](-[O:3]-[S,P:2]=[O;H0;+0:6])-[O;H1;+0:5]"
9.3.1,5887,Carboxylic acid to acid chloride,2,[O;H1;+0:1]-[C:2]=[O;H0;+0:3],[O;-1;H0:1]-[C:2]=[O;H0;+0:3],[O;H1;+0:1]-[C:2]=[O;H0;+0:3]>>[O;-1;H0:1]-[C:2]=[O;H0;+0:3]
9.3.1,5895,Carboxylic acid to acid chloride,2,[P;+0:1](-[Cl;+0:2])-[O:3]-[C:4]-[O;H1;+0:5],[P;+1:1]-[O:3]-[C:4]-[O;H1;+0:5].[Cl;-1:2],[P;+0:1](-[Cl;+0:2])-[O:3]-[C:4]-[O;H1;+0:5]>>[P;+1:1]-[O:3]-[C:4]-[O;H1;+0:5].[Cl;-1:2]
9.3.1,5899,Carboxylic acid to acid chloride,2,[Cl;-1:1].[N;+1;H0:2]=[C:3],[Cl;+0:1][C:3]-[N;H0;+0:2],[Cl;-1:1].[N;+1;H0:2]=[C:3]>>[Cl;+0:1][C:3]-[N;H0;+0:2]
9.3.1,5908,Carboxylic acid to acid chloride,2,[Cl;+0:1]-[C;+0:2](-[O;-1:3])[O;H0;+0:4][C:5]=[O:6],[Cl;-1:1].[O:6]=[C:5][O;H0;+0:4][C;+0:2]=[O;+0:3],[Cl;+0:1]-[C;+0:2](-[O;-1:3])[O;H0;+0:4][C:5]=[O:6]>>[Cl;-1:1].[O:6]=[C:5][O;H0;+0:4][C;+0:2]=[O;+0:3]
9.3.1,5883,Carboxylic acid to acid chloride,3,"[Cl:1]-[S,P:2](-[O:3]-[C:4](-[Cl;+0:5])-[O;H1;+0:6])=[O;H0;+0:7]","[Cl;-1:1].[Cl;+0:5]-[C:4]=[O;+1;H1:6].[S,P:2](=[O:3])=[O;H0;+0:7]","[Cl:1]-[S,P:2](-[O:3]-[C:4](-[Cl;+0:5])-[O;H1;+0:6])=[O;H0;+0:7]>>[Cl;-1:1].[Cl;+0:5]-[C:4]=[O;+1;H1:6].[S,P:2](=[O:3])=[O;H0;+0:7]"
9.3.1,5888,Carboxylic acid to acid chloride,3,"[Cl,Br;+0:1]-[C:2]=[N;+1:3]([C:4])[C:5].[O;-1;H0:6]-[C:7]=[O;H0;+0:8]","[#6:7](=[O;H0;+0:8])-[#8;H0;+0:6]-[C:2]=[N;+1:3]([C:4])[C:5].[Cl,Br;-1:1]","[Cl,Br;+0:1]-[C:2]=[N;+1:3]([C:4])[C:5].[O;-1;H0:6]-[C:7]=[O;H0;+0:8]>>[#6:7](=[O;H0;+0:8])-[#8;H0;+0:6]-[C:2]=[N;+1:3]([C:4])[C:5].[Cl,Br;-1:1]"
9.3.1,5889,Carboxylic acid to acid chloride,3,"[Cl,Br;+0:1]-[C:2]=[N;+1:3]([C:4])[C:5].[O;H1;+0:6]-[C:7]=[O;H0;+0:8]","[#6:7](=[O;H0;+0:8])-[#8;+1;H1:6]-[C:2]=[N;+1:3]([C:4])[C:5].[Cl,Br;-1:1]","[Cl,Br;+0:1]-[C:2]=[N;+1:3]([C:4])[C:5].[O;H1;+0:6]-[C:7]=[O;H0;+0:8]>>[#6:7](=[O;H0;+0:8])-[#8;+1;H1:6]-[C:2]=[N;+1:3]([C:4])[C:5].[Cl,Br;-1:1]"
9.3.1,5896,Carboxylic acid to acid chloride,3,[P;+1:1]-[O:2]-[C:3]-[O;H1;+0:4],[P;+0:1]=[O:2].[O;H0;+0:4]=[C:3],[P;+1:1]-[O:2]-[C:3]-[O;H1;+0:4]>>[P;+0:1]=[O:2].[O;H0;+0:4]=[C:3]
9.3.1,5900,Carboxylic acid to acid chloride,3,[Cl:1][C:2](-[N;H0;+0:3])-[O:4]-[C:5](=[O:6])[C;+0:7]([Cl;+0:8])=[O;+0:9],[Cl:1][C:2]=[N;+1;H0:3].[Cl;-1:8].[O:6]=[C:5]=[O:4].[O;+1:9]#[C;-1:7],[Cl:1][C:2](-[N;H0;+0:3])-[O:4]-[C:5](=[O:6])[C;+0:7]([Cl;+0:8])=[O;+0:9]>>[Cl:1][C:2]=[N;+1;H0:3].[Cl;-1:8].[O:6]=[C:5]=[O:4].[O;+1:9]#[C;-1:7]
9.3.1,5909,Carboxylic acid to acid chloride,3,[Cl:1][C;+0:2](=[O;+0:3])[C;+0:4](=[O:5])[O;H0;+0:6][C:7]=[O:8].[Cl;-1:9],[Cl:1][C;+0:2](=[O;+0:3])[C;+0:4](=[O:5])[O;H0;+0:6][C:7](-[Cl;+0:9])-[O;-1:8],[Cl:1][C;+0:2](=[O;+0:3])[C;+0:4](=[O:5])[O;H0;+0:6][C:7]=[O:8].[Cl;-1:9]>>[Cl:1][C;+0:2](=[O;+0:3])[C;+0:4](=[O:5])[O;H0;+0:6][C:7](-[Cl;+0:9])-[O;-1:8]
9.3.1,5884,Carboxylic acid to acid chloride,4,[Cl;-1:1].[Cl;+0:2]-[C:3]=[O;+1;H1:4],[Cl;H1;+0:1].[Cl;+0:2]-[C:3]=[O;H0;+0:4],[Cl;-1:1].[Cl;+0:2]-[C:3]=[O;+1;H1:4]>>[Cl;H1;+0:1].[Cl;+0:2]-[C:3]=[O;H0;+0:4]
